_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
8BeKtGYdjU,2021-05-24T03:00:52.277Z,2676060,69.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-24T15:47:42.343Z,2021-05-24T15:47:42.343Z
qqYcGVXfTC,2021-05-24T03:00:34.911Z,2363070,94.0,34.0,94.0,34.0,0.0,0.0,6.0,9.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-24T21:26:19.584Z,2021-05-24T21:26:19.584Z
JXjbayk65T,2021-05-25T03:00:32.424Z,2676060,70.0,24.0,0.0,9.0,1.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-25T16:37:49.833Z,2021-05-25T16:37:49.833Z
AcfYrAL0qw,2021-05-23T03:00:00.000Z,2362287,77.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-26T00:20:22.385Z,2021-05-26T00:20:22.385Z
Do3i5Z6NgO,2021-05-24T03:00:00.000Z,2362287,79.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-26T00:23:27.115Z,2021-05-26T00:23:27.115Z
T5F88zn0w4,2021-05-25T03:00:30.037Z,2362287,104.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-26T00:27:13.642Z,2021-05-26T00:27:13.642Z
NlQr5dlj7L,2021-05-26T03:00:51.717Z,2676060,78.0,23.0,0.0,8.0,0.0,1.0,1.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-26T17:44:18.371Z,2021-05-26T17:44:18.371Z
EMnCS4Z032,2021-05-27T03:00:16.486Z,2676060,78.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-27T16:26:34.224Z,2021-05-27T16:26:34.224Z
EFCCLVOCPg,2021-05-27T03:00:38.151Z,2363070,91.0,43.0,91.0,43.0,0.0,0.0,4.0,10.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-28T01:43:34.900Z,2021-05-28T01:43:34.900Z
JypzsfNpnk,2021-05-28T03:00:33.143Z,2676060,68.0,18.0,0.0,7.0,0.0,0.0,0.0,2.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-28T15:14:59.959Z,2021-05-28T15:14:59.959Z
KUKd0QBEil,2021-05-29T03:00:16.576Z,2363070,96.0,50.0,96.0,50.0,4.0,2.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-29T21:37:51.888Z,2021-05-29T21:37:51.888Z
AD2A8lYtNm,2021-05-30T03:00:53.518Z,2363070,103.0,54.0,103.0,54.0,0.0,0.0,2.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-30T21:59:13.396Z,2021-05-30T21:59:13.396Z
TYUWKkSGBP,2021-05-29T03:00:00.000Z,2676060,57.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-31T11:56:35.973Z,2021-05-31T11:56:35.973Z
kWmyS8FiCf,2021-05-30T03:00:00.000Z,2676060,51.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-31T14:34:24.449Z,2021-05-31T14:34:24.449Z
GT60DzICVs,2021-05-31T03:00:03.003Z,2363070,93.0,53.0,93.0,53.0,0.0,0.0,2.0,17.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-31T21:52:43.738Z,2021-05-31T21:52:43.738Z
dVLcBMpRKb,2021-05-31T03:00:34.257Z,2676060,60.0,20.0,0.0,8.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-05-31T23:28:26.363Z,2021-05-31T23:28:26.363Z
RLrknUpTl1,2021-05-31T03:00:00.000Z,220337,40.0,58.0,40.0,58.0,0.0,0.0,1.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-01T18:21:45.681Z,2021-06-01T18:21:45.681Z
HaMpnc7zxP,2021-06-01T03:00:58.600Z,2676060,63.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-01T19:18:39.385Z,2021-06-01T19:18:39.385Z
fKW5kxannc,2021-06-01T03:00:00.747Z,2363070,92.0,58.0,92.0,58.0,2.0,0.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-01T21:51:41.692Z,2021-06-01T21:51:41.692Z
oTaC2FmOO4,2021-06-01T03:00:00.000Z,220337,39.0,58.0,39.0,58.0,0.0,2.0,2.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T15:00:18.960Z,2021-06-02T15:00:18.960Z
Nw367EJEC1,2021-05-21T03:00:00.000Z,2613743,15.0,5.0,15.0,6.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:37:33.492Z,2021-06-02T16:37:33.492Z
VB5ENtDchF,2021-05-22T03:00:00.000Z,2613743,14.0,5.0,12.0,5.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:37:50.088Z,2021-06-02T16:37:50.088Z
vXzENzThAS,2021-05-23T03:00:00.000Z,2613743,12.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:38:03.485Z,2021-06-02T16:38:03.485Z
GlCDQOLP0U,2021-05-24T03:00:00.000Z,2613743,13.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:38:18.001Z,2021-06-02T16:38:18.001Z
5UMwkDPl6y,2021-05-25T03:00:00.000Z,2613743,13.0,7.0,15.0,6.0,0.0,0.0,0.0,2.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:38:34.008Z,2021-06-02T16:38:34.008Z
HbAg9h81lK,2021-05-26T03:00:00.000Z,2613743,14.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:38:49.840Z,2021-06-02T16:38:49.840Z
QR4FJReEkK,2021-05-27T03:00:00.000Z,2613743,10.0,9.0,16.0,9.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:39:05.137Z,2021-06-02T16:39:05.137Z
1ysxwAC2q6,2021-05-28T03:00:00.000Z,2613743,9.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:39:21.927Z,2021-06-02T16:39:21.927Z
FwoAZB9kJ0,2021-05-29T03:00:00.000Z,2613743,9.0,7.0,17.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:39:37.348Z,2021-06-02T16:39:37.348Z
r3z3dhQQob,2021-05-30T03:00:00.000Z,2613743,8.0,5.0,17.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:39:52.732Z,2021-06-02T16:39:52.732Z
QvY0hXez5W,2021-05-31T03:00:00.000Z,2613743,13.0,3.0,22.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:40:12.063Z,2021-06-02T16:40:12.063Z
grOrPw4Ndd,2021-06-01T03:00:00.000Z,2613743,14.0,5.0,19.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T16:40:44.523Z,2021-06-02T16:40:44.523Z
JKdLVDVA4b,2021-06-02T03:00:25.785Z,2676060,70.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T17:33:42.567Z,2021-06-02T17:33:42.567Z
K1Y64LYWhh,2021-06-02T03:00:39.024Z,2363070,93.0,51.0,93.0,51.0,0.0,0.0,2.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T21:53:31.080Z,2021-06-02T21:53:31.080Z
4cS7Tk3Aq3,2021-06-01T03:00:00.000Z,2362287,71.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T23:19:09.189Z,2021-06-02T23:19:09.189Z
1HXGMaDbuB,2021-05-31T03:00:00.000Z,2362287,68.0,15.0,11.0,5.0,1.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-02T23:23:06.022Z,2021-06-05T23:20:01.605Z
3fnuRbxJUX,2021-06-02T03:00:00.000Z,220337,43.0,60.0,43.0,60.0,1.0,2.0,4.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-03T13:00:33.169Z,2021-06-03T13:00:33.169Z
zGZOby8BjB,2021-06-03T03:00:18.002Z,2363070,79.0,54.0,79.0,54.0,0.0,18.0,1.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-03T21:56:37.255Z,2021-06-03T21:56:37.255Z
P026IQRagN,2021-06-03T03:00:00.000Z,220337,44.0,60.0,44.0,60.0,2.0,5.0,1.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-04T13:11:46.428Z,2021-06-04T13:11:46.428Z
n7UjBiACDz,2021-05-03T03:00:00.000Z,2676060,60.0,20.0,0.0,9.0,0.0,3.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T01:33:46.116Z,2021-06-05T01:33:46.116Z
7iGcbw2G9A,2021-06-03T03:00:00.000Z,2676060,60.0,20.0,0.0,9.0,0.0,3.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T01:35:25.947Z,2021-06-05T01:35:25.947Z
puCFKrYZVN,2021-06-04T03:00:29.037Z,2676060,58.0,21.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T01:37:34.669Z,2021-06-05T01:37:34.669Z
9KDOXMK9hg,2021-06-04T03:00:04.338Z,2363070,89.0,54.0,89.0,54.0,0.0,0.0,0.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T02:52:59.047Z,2021-06-05T02:52:59.047Z
Cb7b91rfo9,2021-05-01T03:00:00.000Z,2362287,69.0,16.0,8.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:23:22.450Z,2021-06-05T23:23:22.450Z
qyGP8cwqbB,2021-05-02T03:00:00.000Z,2362287,69.0,16.0,7.0,7.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:26:07.844Z,2021-06-05T23:26:07.844Z
xhqaZHAfgT,2021-06-02T03:00:00.000Z,2362287,68.0,16.0,7.0,7.0,0.0,0.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:33:02.526Z,2021-06-05T23:33:02.526Z
KzQnp91hIE,2021-06-03T03:00:00.000Z,2362287,72.0,17.0,6.0,7.0,0.0,1.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:35:28.680Z,2021-06-05T23:35:28.680Z
QxXj9LT0aj,2021-06-04T03:00:00.000Z,2362287,73.0,17.0,7.0,7.0,0.0,2.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:38:32.240Z,2021-06-05T23:38:32.240Z
gcVYQDZjlx,2021-06-05T03:00:00.000Z,2362287,84.0,18.0,9.0,8.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-05T23:41:24.037Z,2021-06-13T22:34:13.819Z
5CXk9slZOq,2021-06-06T03:00:12.651Z,2363070,98.0,48.0,98.0,48.0,0.0,0.0,6.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T02:11:20.861Z,2021-06-07T02:11:20.861Z
aULGLBuekX,2021-06-06T03:00:00.000Z,2362287,105.0,3.0,7.0,3.0,0.0,5.0,0.0,1.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T02:15:22.485Z,2021-06-08T00:53:36.345Z
ruM3HowWXd,2021-06-05T03:00:00.000Z,2676060,53.0,20.0,0.0,9.0,1.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T12:57:36.484Z,2021-06-07T12:57:36.484Z
Ny1LfmdpxI,2021-06-06T03:00:00.000Z,2676060,56.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T14:17:13.805Z,2021-06-07T14:17:13.805Z
BB3JDuduDR,2021-06-07T03:00:33.405Z,2676060,61.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T16:08:05.550Z,2021-06-07T16:08:05.550Z
8dQ5VgqaRs,2021-06-07T03:00:12.609Z,2363070,90.0,41.0,90.0,41.0,0.0,0.0,3.0,11.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-07T21:27:01.278Z,2021-06-07T21:27:01.278Z
XQNA5Otj5V,2021-06-04T03:00:00.000Z,220337,44.0,55.0,44.0,55.0,1.0,2.0,1.0,4.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-08T15:10:28.751Z,2021-06-08T15:10:28.751Z
6rhjGnMZ5P,2021-06-05T03:00:00.000Z,220337,41.0,57.0,41.0,57.0,2.0,5.0,5.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-08T15:11:59.102Z,2021-06-08T15:11:59.102Z
90bIDl4ofz,2021-06-07T03:00:00.000Z,220337,40.0,56.0,40.0,56.0,0.0,3.0,2.0,1.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-08T15:12:54.080Z,2021-06-08T15:12:54.080Z
SzNK2cjEdm,2021-06-06T03:00:00.000Z,220337,39.0,60.0,39.0,60.0,0.0,8.0,0.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-08T15:14:07.222Z,2021-06-08T15:14:07.222Z
MpIkWL0H0Z,2021-06-08T03:00:49.418Z,2676060,59.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-08T15:59:59.036Z,2021-06-08T15:59:59.036Z
eb1wpsUV4G,2021-06-09T03:00:31.992Z,2676060,67.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-09T16:47:56.061Z,2021-06-09T16:47:56.061Z
EjDlzCEpSs,2021-06-09T03:00:23.435Z,2363070,83.0,43.0,83.0,43.0,0.0,0.0,4.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-09T22:27:14.656Z,2021-06-09T22:27:14.656Z
HW4ULj3Tm6,2021-06-10T03:00:55.926Z,2363070,84.0,40.0,84.0,40.0,0.0,0.0,0.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-10T20:22:42.117Z,2021-06-10T20:22:42.117Z
lDKA5QHdZW,2021-06-10T03:00:00.000Z,2676060,68.0,17.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-11T12:02:24.263Z,2021-06-11T12:02:24.263Z
ITxkhaLbJk,2021-06-11T03:00:26.752Z,2676060,71.0,17.0,0.0,9.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-11T17:11:37.023Z,2021-06-11T17:11:37.023Z
FahVPQQ6IL,2021-06-11T03:00:28.422Z,2363070,86.0,48.0,86.0,48.0,0.0,0.0,1.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-11T22:15:59.390Z,2021-06-11T22:15:59.390Z
nBdHoanXt9,2021-06-12T03:00:49.266Z,2676060,62.0,18.0,0.0,9.0,0.0,0.0,1.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-12T17:39:12.226Z,2021-06-12T17:39:12.226Z
1eFHfE9PtG,2021-06-12T03:00:23.971Z,2363070,88.0,49.0,88.0,49.0,0.0,0.0,2.0,10.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-12T23:16:53.520Z,2021-06-12T23:16:53.520Z
kbH8OoCAni,2021-06-13T03:00:38.154Z,2363070,89.0,42.0,89.0,42.0,0.0,16.0,3.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-13T22:34:05.647Z,2021-06-13T22:34:05.647Z
AjChbGIeqZ,2021-06-13T03:00:20.694Z,2362287,86.0,17.0,7.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$JERHxuCJ0m,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-13T22:36:34.735Z,2021-06-13T22:36:34.735Z
OGaImsuc2y,2021-06-13T03:00:00.000Z,2676060,60.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-14T18:17:44.859Z,2021-06-14T18:17:44.859Z
P908p5k4Go,2021-06-14T03:00:17.866Z,2676060,63.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-14T18:21:33.582Z,2021-06-14T18:21:33.582Z
IviMOAH5qo,2021-06-14T03:00:41.602Z,2363070,85.0,46.0,85.0,46.0,0.0,8.0,4.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-14T21:32:35.902Z,2021-06-14T21:32:35.902Z
wd4XT0j6El,2021-06-08T03:00:00.000Z,220337,40.0,55.0,40.0,55.0,0.0,1.0,3.0,3.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:43:08.209Z,2021-06-15T14:43:08.209Z
moQLiOhFML,2021-06-09T03:00:00.000Z,220337,40.0,56.0,46.0,56.0,2.0,4.0,2.0,2.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:43:45.095Z,2021-06-15T14:44:03.802Z
jVhvUiWffM,2021-06-10T03:00:00.000Z,220337,41.0,57.0,41.0,57.0,1.0,3.0,1.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:45:08.711Z,2021-06-15T14:45:08.711Z
1ADtAoHS1E,2021-06-11T03:00:00.000Z,220337,33.0,49.0,33.0,49.0,1.0,4.0,3.0,5.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:45:45.026Z,2021-06-15T14:45:45.026Z
VkI9oDfTD7,2021-06-12T03:00:00.000Z,220337,28.0,58.0,28.0,58.0,0.0,0.0,3.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:47:13.264Z,2021-06-15T14:47:13.264Z
uuJPHAxr1h,2021-06-13T03:00:00.000Z,220337,28.0,58.0,28.0,58.0,0.0,0.0,4.0,0.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:48:52.990Z,2021-06-15T14:48:52.990Z
dehQNlOlp7,2021-06-14T03:00:00.000Z,220337,50.0,55.0,50.0,55.0,0.0,0.0,0.0,4.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T14:49:32.498Z,2021-06-15T14:49:32.498Z
BZ8rC0alVm,2021-06-15T03:00:04.832Z,2676060,66.0,17.0,0.0,10.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T16:46:53.112Z,2021-06-15T16:46:53.112Z
kn4Hhr34fI,2021-06-15T03:00:41.230Z,2363070,81.0,44.0,81.0,44.0,0.0,0.0,3.0,8.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-15T21:58:07.919Z,2021-06-15T21:58:07.919Z
rauBvcWmSO,2021-06-16T03:00:53.029Z,2676060,62.0,14.0,0.0,6.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-16T17:12:11.374Z,2021-06-16T17:12:11.374Z
Z2TC3iGaCr,2021-06-16T03:00:26.829Z,2363070,82.0,41.0,82.0,41.0,0.0,0.0,4.0,10.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-16T21:26:23.148Z,2021-06-16T21:26:23.148Z
vYKW90lSrS,2021-06-17T03:00:19.520Z,2363070,80.0,38.0,80.0,38.0,0.0,15.0,1.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-17T21:55:26.091Z,2021-06-17T21:55:26.091Z
yNK3kw4wGl,2021-06-15T03:00:00.000Z,220337,42.0,57.0,42.0,57.0,0.0,1.0,1.0,5.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-17T22:35:44.905Z,2021-06-17T22:35:44.905Z
C3Hc2bU1Yn,2021-06-16T03:00:00.000Z,220337,45.0,51.0,45.0,51.0,0.0,5.0,1.0,6.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-17T22:36:30.173Z,2021-06-17T22:36:30.173Z
x1erGBMJqc,2021-06-17T03:00:00.000Z,2676060,57.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,parse-cloud,_User$Kr8GF1edDx,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-18T14:53:31.045Z,2021-06-18T14:53:31.045Z
nhSfuqfG9P,2021-06-17T03:00:00.000Z,220337,42.0,50.0,42.0,50.0,0.0,1.0,3.0,8.0,parse-cloud,_User$VgB5jSCEUE,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-18T17:16:04.068Z,2021-06-18T17:16:04.068Z
gq5qhS4mDu,2021-06-18T03:00:48.322Z,2363070,83.0,42.0,83.0,42.0,0.0,0.0,1.0,6.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-18T22:03:32.631Z,2021-06-18T22:03:32.631Z
RoCyMjXZTL,2021-06-19T03:00:00.000Z,2363070,84.0,38.0,84.0,38.0,0.0,5.0,5.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-19T21:12:56.853Z,2021-06-19T21:19:58.296Z
GrmvOKzd0o,2021-06-20T03:00:32.601Z,2363070,88.0,40.0,88.0,40.0,0.0,0.0,3.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2021-06-20T21:33:18.673Z,2021-06-20T21:33:18.673Z
